,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,BuyAfterSale,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,FI_buy,FI_sell,FDS_buy,FDS_sell,IT_buy,IT_sell,DS_buy,DS_sell,DH_buy,DH_sell,stock_and_cache_dividend,revenue,revenue_month
1702,2018-11-29,2330,46206207,10629450003,231.5,231.5,229.0,229.0,2.5,15849,3.49,16.94,3.77,,5771000.0,1325717500.0,1329625000.0,226.0,31.0,6482595.0,1085.0,13206.0,14096.0, ,5.0,121.0,0.0,6482595.0,189.0,3714.0,3646.0,34316566.0,30157913.0,0.0,0.0,282000.0,0.0,152000.0,198000.0,300000.0,278000.0,,,
1703,2018-11-30,2330,57352957,12995823319,229.5,231.0,225.5,225.5,-3.5,10931,3.55,16.68,3.71,,6082000.0,1380470000.0,1388428000.0,836.0,1.0,6482595.0,122.0,13919.0,13206.0, ,1.0,193.0,3.0,6482595.0,95.0,3613.0,3714.0,46959796.0,52927884.0,0.0,0.0,0.0,75000.0,706000.0,11000.0,407000.0,211000.0,,,
1704,2018-12-03,2330,49612186,11579966474,231.0,235.0,231.0,235.0,9.5,19747,3.4,17.38,3.87,,6459000.0,1502783000.0,1506107000.0,177.0,56.0,6482595.0,1880.0,12160.0,13919.0, ,3.0,269.0,0.0,6482595.0,526.0,3870.0,3613.0,33540373.0,24957050.0,0.0,0.0,645000.0,65000.0,568000.0,572000.0,493000.0,292000.0,,,
1705,2018-12-04,2330,41947162,9791147799,233.0,234.5,231.0,234.0,-1.0,12545,3.42,17.31,3.85,,5069000.0,1180617000.0,1182983500.0,109.0,2.0,6482595.0,275.0,11992.0,12160.0, ,5.0,143.0,0.0,6482595.0,189.0,3916.0,3870.0,33128980.0,33005632.0,0.0,0.0,940000.0,339000.0,116000.0,234000.0,94000.0,1147000.0,,,
1706,2018-12-05,2330,45634576,10316394736,226.5,227.5,225.0,226.0,-8.0,15703,3.54,16.72,3.72,,6054000.0,1369817000.0,1369812000.0,1168.0,0.0,6482595.0,116.0,13044.0,11992.0, ,5.0,401.0,0.0,6482595.0,38.0,3553.0,3916.0,26468172.0,35042235.0,0.0,0.0,0.0,414000.0,427000.0,883000.0,603000.0,279000.0,,,
1707,2018-12-06,2330,40181112,8853295746,220.0,222.0,219.5,220.0,-6.0,15702,3.64,16.27,3.62,,4998000.0,1100845500.0,1102799000.0,954.0,6.0,6482595.0,330.0,13662.0,13044.0, ,4.0,215.0,10.0,6482595.0,473.0,3801.0,3553.0,18843272.0,31158932.0,0.0,0.0,136000.0,62000.0,244000.0,1684000.0,415000.0,142000.0,,,
1708,2018-12-07,2330,31997568,7097739916,222.5,223.5,220.5,221.0,1.0,8315,3.62,16.35,3.64,,3690000.0,818774000.0,819944500.0,260.0,34.0,6482595.0,246.0,13642.0,13662.0, ,3.0,124.0,0.0,6482595.0,92.0,3769.0,3801.0,23465359.0,26765881.0,0.0,0.0,48000.0,58000.0,289000.0,286000.0,1792000.0,74000.0,,,
1709,2018-12-10,2330,26229461,5744814170,219.5,220.0,218.5,219.0,-2.0,8650,3.65,16.2,3.6,,1546000.0,338570500.0,338839000.0,159.0,43.0,6482595.0,259.0,13499.0,13642.0, ,0.0,173.0,0.0,6482595.0,95.0,3691.0,3769.0,17652725.0,22200136.0,0.0,0.0,9239.0,207000.0,82000.0,180000.0,87000.0,169000.0,,,
1710,2018-12-11,2330,27395220,6067551383,220.0,223.0,219.0,222.5,3.5,8509,3.6,16.46,3.66,,6084000.0,1344616500.0,1349344500.0,310.0,1.0,6482595.0,138.0,13670.0,13499.0, ,22.0,291.0,1.0,6482595.0,113.0,3512.0,3691.0,20764290.0,20500229.0,0.0,0.0,73000.0,53000.0,110000.0,280000.0,95000.0,122000.0,,,
1711,2018-12-12,2330,32926379,7418108779,223.5,227.0,222.5,226.5,4.0,9117,3.53,16.75,3.73,,2335000.0,523672500.0,525605000.0,346.0,22.0,6482595.0,425.0,13569.0,13670.0, ,2.0,266.0,0.0,6482595.0,270.0,3516.0,3512.0,23268992.0,25103693.0,0.0,0.0,10000.0,101000.0,966000.0,328000.0,216000.0,457000.0,,,
1712,2018-12-13,2330,32433141,7345479366,227.0,227.5,225.0,226.0,-0.5,8635,3.54,16.72,3.72,,6831000.0,1547369500.0,1549525500.0,253.0,2.0,6482595.0,316.0,13504.0,13569.0, ,1.0,57.0,3.0,6482595.0,128.0,3584.0,3516.0,21332076.0,23115450.0,0.0,0.0,667000.0,23000.0,101000.0,81000.0,689000.0,223000.0,,,
1713,2018-12-14,2330,43226159,9570070114,223.0,223.5,220.5,222.5,-3.5,10454,3.6,16.46,3.66,,7827000.0,1731330500.0,1732880000.0,581.0,0.0,6482595.0,119.0,13966.0,13504.0, ,1.0,347.0,0.0,6482595.0,67.0,3304.0,3584.0,27981489.0,35293905.0,0.0,0.0,72000.0,50000.0,181000.0,1029000.0,141000.0,458000.0,,,
1714,2018-12-17,2330,18964952,4229977248,221.0,225.0,220.0,223.5,1.0,6449,3.58,16.53,3.68,,3075000.0,683878500.0,686157500.0,72.0,0.0,6482595.0,547.0,13491.0,13966.0, ,2.0,49.0,0.0,6482595.0,213.0,3468.0,3304.0,15737140.0,12722312.0,0.0,0.0,0.0,35000.0,3000.0,136000.0,262000.0,140000.0,,,
1715,2018-12-18,2330,30270541,6713448829,221.0,223.0,220.5,222.5,-1.0,10521,3.6,16.46,3.66,,3299000.0,730144000.0,732123500.0,134.0,4.0,6482595.0,64.0,13557.0,13491.0, ,0.0,123.0,1.0,6482595.0,96.0,3440.0,3468.0,23567648.0,25338304.0,0.0,0.0,218000.0,580000.0,91000.0,68000.0,649000.0,367000.0,,,
1716,2018-12-19,2330,23415082,5255393450,222.0,225.5,222.0,225.5,3.0,7875,3.55,16.68,3.71,,1472000.0,328913500.0,330342500.0,119.0,68.0,6482595.0,327.0,13281.0,13557.0, ,0.0,29.0,0.0,6482595.0,184.0,3595.0,3440.0,19271010.0,16115025.0,0.0,0.0,520000.0,249000.0,19000.0,217000.0,171000.0,465000.0,,,
1717,2018-12-20,2330,38697116,8573665030,221.0,222.5,221.0,221.0,-4.5,10528,3.62,16.35,3.64,,4161000.0,921328500.0,922984500.0,566.0,2.0,6482595.0,267.0,13578.0,13281.0, ,3.0,256.0,10.0,6482595.0,76.0,3405.0,3595.0,22593374.0,33565690.0,0.0,0.0,273000.0,107000.0,551000.0,202000.0,196000.0,185215.0,,,
1718,2018-12-21,2330,46947532,10401202852,219.0,224.0,219.0,223.5,2.5,9554,3.58,16.53,3.68,,6877000.0,1518470500.0,1525951500.0,301.0,30.0,6482595.0,189.0,13660.0,13578.0, ,4.0,418.0,15.0,6482595.0,181.0,3153.0,3405.0,35564870.0,36874161.0,0.0,0.0,98000.0,349000.0,213000.0,412000.0,362000.0,484412.0,,,
1719,2018-12-22,2330,5185247,1145814834,220.0,221.5,220.0,221.5,-2.0,2229,3.61,16.38,3.65,,,,,179.0,0.0,6482595.0,63.0,13776.0,13660.0, ,1.0,429.0,0.0,6482595.0,94.0,2818.0,3153.0,704000.0,3202000.0,0.0,0.0,13000.0,0.0,68000.0,219000.0,71000.0,163000.0,,,
1720,2018-12-24,2330,23376100,5151549100,221.5,221.5,219.5,220.0,-1.5,6122,3.64,16.27,3.62,,1007000.0,222108000.0,221905000.0,476.0,3.0,6482595.0,160.0,14089.0,13776.0, ,0.0,501.0,0.0,6482595.0,131.0,2448.0,2818.0,13347100.0,20839000.0,0.0,0.0,25000.0,53000.0,39000.0,14000.0,196000.0,185000.0,,,
1721,2018-12-25,2330,19402777,4198767163,215.5,218.0,215.0,217.5,-2.5,8065,3.68,16.09,3.58,,2598000.0,561461500.0,562994000.0,340.0,0.0,6482595.0,146.0,14283.0,14089.0, ,6.0,338.0,0.0,6482595.0,422.0,2532.0,2448.0,6475100.0,11927000.0,0.0,0.0,99238.0,596869.0,71000.0,1284000.0,48000.0,731000.0,,,
1722,2018-12-26,2330,16893259,3678108462,218.5,219.5,216.0,216.5,-1.0,6998,3.7,16.01,3.56,,1121000.0,244482000.0,243625000.0,362.0,2.0,6482595.0,114.0,14540.0,14294.0, ,9.0,122.0,1.0,6482595.0,187.0,2599.0,2535.0,10301000.0,10342000.0,0.0,0.0,44000.0,375000.0,103000.0,979000.0,255000.0,325000.0,,,
1723,2018-12-27,2330,21915484,4874845852,222.0,224.0,220.5,223.0,6.5,9531,3.59,16.49,3.67,,3398000.0,753651000.0,755719000.0,134.0,10.0,6482595.0,1450.0,13214.0,14540.0, ,7.0,99.0,0.0,6482595.0,374.0,2874.0,2599.0,17366274.0,8399626.0,0.0,0.0,36000.0,70000.0,197000.0,857000.0,819000.0,135000.0,,,
1724,2018-12-28,2330,30156773,6762447425,223.5,225.5,222.5,225.5,2.5,10247,3.55,16.68,3.71,,2567000.0,573932000.0,576918500.0,109.0,6.0,6482595.0,713.0,12604.0,13214.0, ,1.0,109.0,0.0,6482595.0,414.0,3179.0,2874.0,26290469.0,15011011.0,0.0,0.0,21000.0,63000.0,25000.0,623000.0,184000.0,645000.0,,,
1725,2019-01-02,2330,32900482,7276419230,226.5,226.5,219.0,219.5,-6.0,12329,3.64,16.24,3.61,,6999000.0,1550413000.0,1548574000.0,1013.0,7.0,6482595.0,221.0,13389.0,12604.0, ,6.0,463.0,0.0,6482595.0,66.0,2782.0,3179.0,13633825.0,22365017.0,0.0,0.0,175000.0,166000.0,742000.0,1375000.0,183000.0,344000.0,,,
1726,2019-01-03,2330,34615620,7459051790,214.0,218.0,214.0,215.5,-4.0,14549,3.71,15.94,3.55,,6098000.0,1312326500.0,1318299500.0,830.0,0.0,6482595.0,120.0,14099.0,13389.0, ,16.0,440.0,0.0,6482595.0,133.0,2475.0,2782.0,14327199.0,28959678.0,0.0,0.0,8000.0,47000.0,251000.0,241000.0,1114000.0,81000.0,,,
1727,2019-01-04,2330,67043521,13987136785,211.5,211.5,206.5,208.0,-7.5,28786,3.85,15.38,3.42,,10201000.0,2128432000.0,2126164000.0,2153.0,2.0,6482595.0,1163.0,15087.0,14099.0, ,25.0,807.0,0.0,6482595.0,496.0,2164.0,2475.0,20975300.0,49516680.0,0.0,0.0,31000.0,2457000.0,1161000.0,422000.0,1984000.0,34000.0,,,
1728,2019-01-07,2330,35695176,7591116569,212.0,214.0,211.0,213.0,5.0,11224,3.76,15.75,3.51,,3415000.0,725297500.0,726659000.0,296.0,7.0,6482595.0,1188.0,14188.0,15087.0, ,7.0,208.0,0.0,6482595.0,198.0,2154.0,2164.0,27607176.0,23450094.0,0.0,0.0,53000.0,472000.0,502000.0,321000.0,1113000.0,239000.0,,,
1729,2019-01-08,2330,23794481,5019703557,212.0,212.5,210.0,211.0,-2.0,9377,3.79,15.61,3.47,,2827000.0,597023500.0,597152500.0,264.0,4.0,6482595.0,201.0,14247.0,14188.0, ,2.0,85.0,0.0,6482595.0,150.0,2219.0,2154.0,17819710.0,17073728.0,0.0,0.0,55000.0,1438000.0,287000.0,118000.0,340000.0,613000.0,,,
1730,2019-01-09,2330,51255446,11006827093,212.0,216.5,211.0,215.5,4.5,14098,3.71,15.94,3.55,,5541000.0,1185406000.0,1190442000.0,173.0,10.0,6482595.0,1147.0,13263.0,14247.0, ,3.0,136.0,0.0,6482595.0,342.0,2425.0,2219.0,39675749.0,32127443.0,0.0,0.0,303000.0,717000.0,2128000.0,1254000.0,347000.0,985995.0,,,
1731,2019-01-10,2330,20832593,4491377349,216.0,216.5,214.5,216.0,0.5,6018,3.7,15.98,3.56,,1286000.0,276786000.0,277553500.0,65.0,59.0,6482595.0,102.0,13167.0,13263.0, ,0.0,57.0,0.0,6482595.0,177.0,2545.0,2425.0,18743557.0,17263645.0,0.0,0.0,22000.0,278000.0,44000.0,67000.0,80000.0,354000.0,,,
1732,2019-01-11,2330,28658288,6296719320,219.0,220.5,218.0,220.5,4.5,11198,3.63,16.31,3.63,,2466000.0,541080000.0,542506000.0,99.0,13.0,6482595.0,1066.0,12187.0,13167.0, ,3.0,131.0,0.0,6482595.0,598.0,3012.0,2545.0,25495353.0,13653645.0,0.0,0.0,505000.0,146000.0,233000.0,544000.0,84000.0,433000.0,,,
1733,2019-01-14,2330,17612296,3844735324,218.5,220.0,217.0,218.5,-2.0,6469,3.66,16.16,3.6,,3015000.0,657629500.0,659087000.0,417.0,0.0,6482595.0,111.0,12493.0,12187.0, ,0.0,151.0,0.0,6482595.0,199.0,3060.0,3012.0,11122000.0,12972338.0,0.0,0.0,40000.0,642000.0,121000.0,7000.0,118000.0,205000.0,,,
1734,2019-01-15,2330,42990923,9399209983,216.5,221.0,215.5,221.0,2.5,11609,3.62,16.35,3.64,,9213000.0,2002560500.0,2014642500.0,159.0,5.0,6482595.0,295.0,12352.0,12493.0, ,4.0,106.0,0.0,6482595.0,388.0,3342.0,3060.0,34125091.0,24271930.0,0.0,0.0,14234.0,1311000.0,267000.0,633000.0,401000.0,408000.0,,,
1735,2019-01-16,2330,30038282,6563789758,218.5,220.0,217.5,217.5,-3.5,8950,3.68,16.09,3.58,,3376000.0,738190000.0,737727500.0,617.0,2.0,6482595.0,87.0,12880.0,12352.0, ,3.0,139.0,2.0,6482595.0,150.0,3351.0,3342.0,17878988.0,25650697.0,0.0,0.0,4000.0,620000.0,669000.0,15000.0,565000.0,363000.0,,,
1736,2019-01-17,2330,21163986,4646131841,218.0,221.0,218.0,220.5,3.0,8288,3.63,16.31,3.63,,2706000.0,593419500.0,593869000.0,451.0,8.0,6482595.0,388.0,12935.0,12880.0, ,0.0,59.0,0.0,6482595.0,444.0,3736.0,3351.0,15427000.0,12718116.0,0.0,0.0,302000.0,240000.0,76000.0,447000.0,93000.0,739399.0,,,
1737,2019-01-18,2330,52677569,11530053787,219.0,220.0,217.5,218.5,-2.0,15157,3.66,16.16,3.6,,8957000.0,1957680500.0,1959462000.0,330.0,1.0,6482595.0,484.0,12780.0,12935.0, ,2.0,620.0,0.0,6482595.0,107.0,3223.0,3736.0,29104264.0,42694216.0,0.0,0.0,181000.0,391000.0,214000.0,362000.0,1349000.0,77000.0,,,
1738,2019-01-21,2330,32515866,7208829658,220.0,223.0,220.0,221.0,2.5,10549,3.62,16.35,3.64,,2513000.0,555420500.0,557023000.0,195.0,5.0,6482595.0,525.0,12445.0,12780.0, ,5.0,90.0,0.0,6482595.0,287.0,3420.0,3223.0,24369578.0,21026114.0,0.0,0.0,1225000.0,1639000.0,506000.0,91000.0,599000.0,150000.0,,,
1739,2019-01-22,2330,30958483,6854867566,220.0,223.0,219.0,223.0,2.0,8258,3.59,16.49,3.67,,5033000.0,1114153500.0,1112102000.0,72.0,0.0,6482595.0,452.0,12065.0,12445.0, ,2.0,18.0,21.0,6482595.0,309.0,3690.0,3420.0,22800000.0,18898238.0,0.0,0.0,1166000.0,3000.0,281000.0,258000.0,12000.0,694000.0,,,
1740,2019-01-23,2330,18671213,4121110926,221.5,222.0,220.0,220.5,-2.5,7059,3.63,16.31,3.63,,2061000.0,454991500.0,455622500.0,209.0,0.0,6482595.0,64.0,12210.0,12065.0, ,0.0,127.0,0.0,6482595.0,30.0,3593.0,3690.0,14036341.0,15402816.0,0.0,0.0,15000.0,233000.0,83000.0,413000.0,17000.0,135000.0,,,
1741,2019-01-24,2330,31348924,6958753608,222.5,222.5,220.5,222.5,2.0,6291,3.6,16.46,3.66,,4190000.0,929753500.0,929762000.0,71.0,2.0,6482595.0,130.0,12149.0,12210.0, ,0.0,27.0,0.0,6482595.0,75.0,3641.0,3593.0,27201102.0,24569722.0,0.0,0.0,134000.0,29000.0,0.0,82000.0,13000.0,84000.0,,,
1742,2019-01-25,2330,48039764,10870045150,226.5,227.0,225.0,226.0,3.5,14979,3.54,16.72,3.72,,1892000.0,427341500.0,427955000.0,141.0,21.0,6482595.0,831.0,11438.0,12149.0, ,2.0,206.0,0.0,6482595.0,409.0,3844.0,3641.0,42382028.0,26550960.0,0.0,0.0,738000.0,13000.0,260000.0,192000.0,178000.0,37000.0,,,
1743,2019-01-28,2330,29134257,6665379096,229.5,229.5,228.0,229.0,3.0,10189,3.49,16.94,3.77,,2081000.0,475736500.0,476072500.0,67.0,6.0,6482595.0,320.0,11179.0,11438.0, ,1.0,99.0,20.0,6482595.0,722.0,4447.0,3844.0,24995780.0,16144022.0,0.0,0.0,886000.0,134000.0,350000.0,641000.0,22000.0,412000.0,,,
1744,2019-01-29,2330,42566520,9486156460,222.5,225.0,222.0,222.5,-6.5,13344,3.6,16.46,3.66,,7369000.0,1641490000.0,1642605000.0,904.0,5.0,6482595.0,105.0,11973.0,11179.0, ,1.0,827.0,0.0,6482595.0,53.0,3673.0,4447.0,27167747.0,37032304.0,0.0,0.0,88000.0,616000.0,293000.0,125000.0,817000.0,13000.0,,,
1745,2019-01-30,2330,51889945,11453957730,220.5,221.5,220.0,221.0,-1.5,12858,3.62,16.35,3.64,,4672000.0,1030579000.0,1032676000.0,410.0,154.0,6482595.0,159.0,12070.0,11973.0, ,3.0,324.0,10.0,6482595.0,29.0,3368.0,3673.0,33473378.0,45772593.0,0.0,0.0,161000.0,310000.0,450000.0,42000.0,199000.0,114000.0,,,
1746,2019-02-11,2330,81360106,18546167132,228.0,229.0,226.5,228.0,7.0,21689,3.51,16.86,3.75,,8650000.0,1968971500.0,1970128500.0,69.0,4.0,6482595.0,1228.0,10884.0,12047.0, ,3.0,22.0,0.0,6482595.0,485.0,3830.0,3367.0,74928232.0,45381859.0,0.0,0.0,424000.0,94000.0,238000.0,497000.0,126000.0,879000.0,,,
1747,2019-02-12,2330,30125670,6921488930,230.0,230.0,229.0,230.0,2.0,13313,3.48,17.01,3.79,,2575000.0,591526000.0,591682000.0,47.0,0.0,6482595.0,377.0,10567.0,10897.0, ,0.0,201.0,0.0,6482595.0,139.0,3769.0,3831.0,26643361.0,11540774.0,0.0,0.0,1226000.0,293000.0,100000.0,166000.0,96000.0,93000.0,,,
1748,2019-02-13,2330,28634925,6575201825,232.0,232.0,228.5,229.0,-1.0,10230,3.49,16.94,3.77,,2944000.0,675921000.0,676752000.0,287.0,1.0,6482595.0,173.0,10680.0,10567.0, ,3.0,101.0,0.0,6482595.0,460.0,4128.0,3769.0,24409522.0,12698036.0,0.0,0.0,50000.0,602000.0,98000.0,26000.0,210000.0,345000.0,,,
1749,2019-02-14,2330,23647751,5392943977,229.5,230.0,226.0,227.0,-2.0,6873,3.52,16.79,3.74,,1664000.0,379691500.0,380792500.0,269.0,10.0,6482595.0,84.0,10855.0,10680.0, ,0.0,165.0,2.0,6482595.0,89.0,4050.0,4128.0,18838207.0,18057469.0,0.0,0.0,0.0,565000.0,277000.0,21000.0,351000.0,195000.0,,,
1750,2019-02-15,2330,22369799,5093773373,229.0,229.0,226.5,227.0,0.0,5743,3.52,16.79,3.74,,1487000.0,338102500.0,339289000.0,141.0,10.0,6482595.0,96.0,10890.0,10855.0, ,1.0,56.0,0.0,6482595.0,169.0,4163.0,4050.0,20463160.0,16952928.0,0.0,0.0,0.0,393000.0,15000.0,174000.0,51000.0,360000.0,,,
1751,2019-02-18,2330,18163916,4169729625,229.0,230.5,228.5,230.0,3.0,7035,3.48,17.01,3.79,,2076000.0,476923000.0,476835000.0,254.0,3.0,6482595.0,307.0,10834.0,10890.0, ,1.0,194.0,0.0,6482595.0,248.0,4217.0,4163.0,14709000.0,8021000.0,0.0,0.0,153000.0,95000.0,33000.0,715000.0,399000.0,117000.0,,,
1752,2019-02-19,2330,18423023,4228108427,230.0,230.5,229.0,229.0,-1.0,6471,3.49,16.94,3.77,,805000.0,184659500.0,184818500.0,160.0,1.0,6482595.0,73.0,10920.0,10834.0, ,0.0,402.0,0.0,6482595.0,47.0,3862.0,4217.0,12958978.0,13603300.0,0.0,0.0,325000.0,62000.0,62000.0,121000.0,121000.0,146000.0,,,
1753,2019-02-20,2330,31887710,7430197670,231.5,234.5,231.0,234.5,5.5,14241,3.41,17.34,3.86,,2490000.0,579302500.0,580707500.0,206.0,13.0,6482595.0,683.0,10430.0,10920.0, ,1.0,69.0,0.0,6482595.0,290.0,4083.0,3862.0,26348508.0,13977444.0,0.0,0.0,559000.0,15000.0,40000.0,67000.0,475000.0,165000.0,,,
1754,2019-02-21,2330,34013489,8013908284,235.5,236.5,234.5,236.5,2.0,11443,3.38,17.49,3.89,,4382000.0,1031532500.0,1032156000.0,187.0,6.0,6482595.0,381.0,10230.0,10430.0, ,1.0,140.0,1.0,6482595.0,155.0,4097.0,4083.0,28664884.0,13984796.0,0.0,0.0,57000.0,72000.0,93000.0,226000.0,795000.0,485000.0,,,
1755,2019-02-22,2330,22032163,5187054985,235.5,236.5,234.0,236.5,0.0,6913,3.38,17.47,3.66,,1974000.0,464169500.0,465098500.0,88.0,19.0,6482595.0,135.0,10164.0,10230.0, ,0.0,72.0,0.0,6482595.0,60.0,4085.0,4097.0,19757181.0,14803350.0,0.0,0.0,230000.0,170000.0,20000.0,314000.0,62000.0,665000.0,,,
1756,2019-02-25,2330,25227138,5995746054,237.5,239.0,236.0,238.0,1.5,8527,3.36,17.58,3.68,,1865000.0,442353500.0,443708500.0,127.0,2.0,6482595.0,428.0,9861.0,10164.0, ,1.0,213.0,0.0,6482595.0,100.0,3972.0,4085.0,20670114.0,15443415.0,0.0,0.0,148000.0,24230.0,109000.0,57000.0,160000.0,143000.0,,,
1757,2019-02-26,2330,24586789,5864298571,239.0,240.0,236.5,239.5,1.5,7994,3.34,17.69,3.7,,3934000.0,936064000.0,940948000.0,62.0,3.0,6482595.0,358.0,9562.0,9861.0, ,3.0,44.0,0.0,6482595.0,137.0,4065.0,3972.0,20005821.0,15058177.0,0.0,0.0,12000.0,232000.0,277000.0,149000.0,329000.0,386000.0,,,
1758,2019-02-27,2330,37947889,9052540803,238.5,239.5,237.0,239.0,-0.5,9931,3.35,17.65,3.7,,1662000.0,396120000.0,396498000.0,135.0,3.0,6482595.0,265.0,9429.0,9562.0, ,0.0,125.0,0.0,6482595.0,29.0,3969.0,4065.0,34264501.0,31414567.0,0.0,0.0,147000.0,331000.0,40000.0,246000.0,99000.0,286000.0,,,
1759,2019-03-04,2330,45164513,10691130829,239.5,239.5,234.5,235.5,-3.5,13323,3.4,17.39,3.64,,4396000.0,1039363000.0,1045286000.0,477.0,3.0,6482595.0,68.0,9835.0,9429.0, ,4.0,153.0,0.0,6482595.0,19.0,3835.0,3969.0,35157681.0,33525725.0,0.0,0.0,0.0,507230.0,442000.0,48000.0,576000.0,345750.0,,,
1760,2019-03-05,2330,23708407,5533050748,234.0,234.5,232.5,233.0,-2.5,8706,3.43,17.21,3.6,,1962000.0,457539500.0,458432500.0,411.0,1.0,6482595.0,93.0,10152.0,9835.0, ,0.0,161.0,0.0,6482595.0,110.0,3784.0,3835.0,13633880.0,14308166.0,0.0,0.0,0.0,180000.0,300000.0,343000.0,485000.0,80000.0,,,
1761,2019-03-06,2330,20811226,4872352124,235.0,235.5,233.5,234.0,1.0,7090,3.42,17.28,3.62,,1872000.0,437988500.0,438548000.0,117.0,0.0,6482595.0,108.0,10161.0,10152.0, ,8.0,66.0,0.0,6482595.0,146.0,3864.0,3784.0,11538507.0,9622506.0,0.0,0.0,8000.0,30000.0,5000.0,1043000.0,363000.0,148000.0,,,
1762,2019-03-07,2330,17226192,4029782428,235.0,235.0,233.0,234.0,0.0,5768,3.42,17.28,3.62,,1836000.0,429343000.0,429590500.0,115.0,1.0,6482595.0,115.0,10160.0,10161.0, ,1.0,23.0,0.0,6482595.0,41.0,3882.0,3864.0,11678710.0,11650133.0,0.0,0.0,13000.0,102000.0,20000.0,112000.0,31000.0,737000.0,,,
1763,2019-03-08,2330,22535659,5183171608,231.0,231.5,229.0,230.0,-4.0,8931,3.48,16.99,3.56,,1678000.0,385823500.0,386236500.0,542.0,26.0,6482595.0,195.0,10481.0,10160.0, ,3.0,388.0,1.0,6482595.0,40.0,3533.0,3882.0,8121394.0,17420783.0,0.0,0.0,46000.0,681000.0,155000.0,88000.0,250000.0,97000.0,,,
1764,2019-03-11,2330,34282793,7835079913,228.0,230.5,227.5,230.5,0.5,7451,3.47,17.02,3.56,,3038000.0,694781500.0,696884000.0,291.0,0.0,6482595.0,78.0,10694.0,10481.0, ,12.0,213.0,90.0,6482595.0,28.0,3258.0,3533.0,22982519.0,30941575.0,0.0,0.0,0.0,219000.0,624000.0,185000.0,305000.0,278000.0,,,
1765,2019-03-12,2330,23839972,5601351324,233.0,237.0,232.5,235.5,5.0,9253,3.4,17.39,3.64,,1205000.0,282252000.0,283436500.0,324.0,3.0,6482595.0,687.0,10328.0,10694.0, ,5.0,191.0,0.0,6482595.0,227.0,3294.0,3258.0,19632040.0,13614095.0,0.0,0.0,0.0,42000.0,332000.0,99000.0,175000.0,142000.0,,,
1766,2019-03-13,2330,22493195,5308051755,234.0,237.0,234.0,237.0,1.5,6269,3.38,17.5,3.66,,3006000.0,708625500.0,709583500.0,216.0,0.0,6482595.0,266.0,10278.0,10328.0, ,1.0,47.0,1.0,6482595.0,108.0,3354.0,3294.0,17142344.0,10438878.0,0.0,0.0,261000.0,207000.0,92000.0,279000.0,30000.0,587000.0,,,
1767,2019-03-14,2330,17281356,4077045380,239.0,239.0,234.0,234.5,-2.5,6564,3.41,17.32,3.63,,2549000.0,601802500.0,605006500.0,508.0,1.0,6482595.0,329.0,10456.0,10278.0, ,9.0,120.0,0.0,6482595.0,100.0,3334.0,3354.0,11088868.0,12161928.0,0.0,0.0,70000.0,0.0,133000.0,464000.0,252000.0,126000.0,,,
1768,2019-03-15,2330,34542729,8231572752,237.0,239.5,235.5,239.0,4.5,8872,3.35,17.65,3.7,,8082000.0,1921886500.0,1929277000.0,160.0,1.0,6482595.0,1025.0,9590.0,10456.0, ,1.0,98.0,0.0,6482595.0,231.0,3467.0,3334.0,30573000.0,19847623.0,0.0,0.0,18000.0,436000.0,41000.0,434000.0,150000.0,286000.0,,,
1769,2019-03-18,2330,27040532,6493129050,239.5,241.0,239.0,241.0,2.0,10690,3.32,17.8,3.73,,1627000.0,389952000.0,390755000.0,116.0,35.0,6482595.0,337.0,9334.0,9590.0, ,2.0,190.0,130.0,6482595.0,75.0,3222.0,3467.0,22769334.0,7839000.0,0.0,0.0,45000.0,110000.0,105000.0,13000.0,483000.0,172000.0,,,
1770,2019-03-19,2330,14620009,3496720720,239.0,240.5,238.0,240.5,-0.5,7105,3.33,17.76,3.72,,1437000.0,343286500.0,344363500.0,157.0,11.0,6482595.0,94.0,9386.0,9334.0, ,1.0,94.0,42.0,6482595.0,39.0,3125.0,3222.0,9463293.0,8881716.0,0.0,0.0,42000.0,99000.0,17000.0,39000.0,286000.0,30000.0,,,
1771,2019-03-20,2330,23055971,5563557011,242.0,242.0,239.5,242.0,1.5,6757,3.31,17.87,3.74,,2234000.0,536856500.0,538989000.0,48.0,37.0,6482595.0,297.0,9100.0,9386.0, ,8.0,63.0,3.0,6482595.0,127.0,3186.0,3125.0,18125000.0,11788200.0,0.0,0.0,37000.0,0.0,246000.0,104000.0,200000.0,123000.0,,,
1772,2019-03-21,2330,27514502,6710510004,242.5,245.5,241.0,245.5,3.5,11071,3.26,18.13,3.8,,2002000.0,485873500.0,487629500.0,313.0,3.0,6482595.0,784.0,8626.0,9100.0, ,2.0,318.0,8.0,6482595.0,239.0,3099.0,3186.0,21504985.0,10834256.0,0.0,0.0,0.0,64000.0,150000.0,60000.0,123000.0,221000.0,,,
